,word,Spanish-es,emotion,emotion-intensity-score
8138,changeable,cambiable,surprise,0.43799999999999994
8139,rapt,arrebatado,surprise,0.43799999999999994
8140,unique,Ãºnico,surprise,0.43799999999999994
8141,splendor,esplendor,surprise,0.43799999999999994
8142,senseless,sin sentido,surprise,0.43799999999999994
8143,gift,regalo,surprise,0.43
8144,fascination,fascinaciÃ³n,surprise,0.43
8145,trepidation,miedo,surprise,0.43
8146,stealthy,cauteloso,surprise,0.43
8147,fiesta,fiesta,surprise,0.43
8148,delighted,Encantado,surprise,0.43
8149,lawsuit,demanda judicial,surprise,0.43
8150,intrigue,intriga,surprise,0.43
8151,quicksilver,azogue,surprise,0.42200000000000004
8152,originality,originalidad,surprise,0.42200000000000004
8153,riddle,enigma,surprise,0.42200000000000004
8154,judgment,juicio,surprise,0.42200000000000004
8155,enchant,encantar,surprise,0.42200000000000004
8156,stealth,sigilo,surprise,0.42200000000000004
8157,veracity,veracidad,surprise,0.414
8158,elusive,elusivo,surprise,0.414
8159,perjury,perjurio,surprise,0.414
8160,spirits,espÃ­ritu,surprise,0.414
8161,liberation,liberaciÃ³n,surprise,0.414
8162,illegitimate,ilegÃ­timo,surprise,0.414
8163,syncope,sÃ­ncope,surprise,0.414
8164,experiment,experimentar,surprise,0.414
8165,gambler,jugador,surprise,0.406
8166,eager,ansioso,surprise,0.406
8167,inspired,inspirado,surprise,0.406
8168,fete,NO TRANSLATION,surprise,0.406
8169,applause,aplausos,surprise,0.406
8170,allure,seducir,surprise,0.406
8171,parade,desfile,surprise,0.406
8172,princely,principesco,surprise,0.39799999999999996
8173,divorce,divorcio,surprise,0.39799999999999996
8174,guess,adivinar,surprise,0.39799999999999996
8175,burlesque,burlesco,surprise,0.39799999999999996
8176,secrecy,secreto,surprise,0.39799999999999996
8177,aspiration,aspiraciÃ³n,surprise,0.391
8178,peri,peri,surprise,0.391
8179,cheerful,alegre,surprise,0.391
8180,hermaphrodite,hermafrodita,surprise,0.391
8181,supremacy,supremacÃ­a,surprise,0.391
8182,incontinence,incontinencia,surprise,0.391
8183,inheritance,herencia,surprise,0.38299999999999995
8184,score,PuntuaciÃ³n,surprise,0.38299999999999995
8185,lose,perder,surprise,0.38299999999999995
8186,crowning,coronamiento,surprise,0.38299999999999995
8187,buck,dÃ³lar,surprise,0.38299999999999995
8188,praiseworthy,loable,surprise,0.38299999999999995
8189,cadaver,cadÃ¡ver,surprise,0.38299999999999995
8190,compliment,NO TRANSLATION,surprise,0.375
8191,gulp,trago,surprise,0.375
8192,camouflaged,NO TRANSLATION,surprise,0.375
8193,frisky,retozÃ³n,surprise,0.375
8194,mystic,mÃ­stico,surprise,0.375
8195,succeed,tener Ã©xito,surprise,0.375
8196,advance,avanzar,surprise,0.375
8197,sparkle,brillar,surprise,0.36700000000000005
8198,hope,esperanza,surprise,0.36700000000000005
8199,joker,bromista,surprise,0.36700000000000005
8200,sensual,sensual,surprise,0.36700000000000005
8201,excavation,excavaciÃ³n,surprise,0.36700000000000005
8202,feeling,sensaciÃ³n,surprise,0.359
8203,entertainment,entretenimiento,surprise,0.359
8204,clown,payaso,surprise,0.35200000000000004
8205,newcomer,reciÃ©n llegado,surprise,0.35200000000000004
8206,modify,modificar,surprise,0.35200000000000004
8207,award,premio,surprise,0.35200000000000004
8208,blessings,bendiciones,surprise,0.35200000000000004
8209,postponement,aplazamiento,surprise,0.35200000000000004
8210,obit,obituario,surprise,0.35200000000000004
8211,celebrity,celebridad,surprise,0.344
8212,hero,hÃ©roe,surprise,0.344
8213,start,comienzo,surprise,0.344
8214,wonderfully,maravillosamente,surprise,0.344
8215,highest,mÃ¡s alto,surprise,0.344
8216,proficiency,competencia,surprise,0.344
8217,glorify,glorificar,surprise,0.344
8218,unbeaten,invicto,surprise,0.336
8219,memorable,memorable,surprise,0.336
8220,sanctify,santificar,surprise,0.336
8221,rekindle,reavivar,surprise,0.336
8222,optimism,optimismo,surprise,0.336
8223,warned,prevenido,surprise,0.336
8224,prodigious,prodigioso,surprise,0.336
8225,dissolution,disoluciÃ³n,surprise,0.336
8226,grin,mueca,surprise,0.336
8227,admiration,admiraciÃ³n,surprise,0.32799999999999996
8228,hypertrophy,hipertrofia,surprise,0.32799999999999996
8229,present,presente,surprise,0.32
8230,hap,NO TRANSLATION,surprise,0.32
8231,angel,Ã¡ngel,surprise,0.32
8232,examination,examen,surprise,0.32
8233,catch,captura,surprise,0.32
8234,inaffable,NO TRANSLATION,surprise,0.312
8235,flirt,Ligar,surprise,0.312
8236,puma,puma,surprise,0.312
8237,liberty,libertad,surprise,0.312
8238,kiss,Beso,surprise,0.312
8239,embrace,abrazo,surprise,0.312
8240,occasional,ocasional,surprise,0.312
8241,treat,tratar,surprise,0.312
8242,saint,Smo,surprise,0.312
8243,scrimmage,pelea,surprise,0.312
8244,dismissal,despido,surprise,0.312
8245,perfection,perfecciÃ³n,surprise,0.305
8246,generosity,generosidad,surprise,0.305
8247,gratify,satisfacer,surprise,0.305
8248,saintly,santo,surprise,0.305
8249,sally,salida,surprise,0.305
8250,polarity,polaridad,surprise,0.297
8251,finally,finalmente,surprise,0.297
8252,differently,diferentemente,surprise,0.297
8253,palpable,palpable,surprise,0.297
8254,warn,advertir,surprise,0.297
8255,ceremony,ceremonia,surprise,0.297
8256,larger,mÃ¡s grande,surprise,0.297
8257,favorable,favorable,surprise,0.297
8258,romance,romance,surprise,0.289
8259,medal,medalla,surprise,0.289
8260,inviting,atractivo,surprise,0.289
8261,greeting,saludo,surprise,0.289
8262,candid,sincero,surprise,0.281
8263,resignation,resignaciÃ³n,surprise,0.281
8264,trip,viaje,surprise,0.281
8265,accolade,espaldarazo,surprise,0.281
8266,labor,labor,surprise,0.281
8267,stare,mirar fijamente,surprise,0.273
8268,glimmer,luz tenue,surprise,0.266
8269,invite,invitaciÃ³n,surprise,0.266
8270,somatic,somÃ¡tico,surprise,0.266
8271,admire,admirar,surprise,0.266
8272,immerse,sumergirse,surprise,0.266
8273,festival,festival,surprise,0.266
8274,mimicry,mimetismo,surprise,0.266
8275,compensate,compensar,surprise,0.266
8276,insolvency,insolvencia,surprise,0.266
8277,playful,juguetÃ³n,surprise,0.266
8278,complement,complemento,surprise,0.258
8279,receiving,recepciÃ³n,surprise,0.258
8280,hypothesis,hipÃ³tesis,surprise,0.258
8281,laugh,risa,surprise,0.258
8282,chuckle,risita,surprise,0.258
8283,honeymoon,Luna de miel,surprise,0.25
8284,marry,casar,surprise,0.242
8285,independence,independencia,surprise,0.242
8286,opera,Ã³pera,surprise,0.242
8287,pleasant,agradable,surprise,0.242
8288,rhythmical,rÃ­tmico,surprise,0.23399999999999999
8289,assessment,evaluaciÃ³n,surprise,0.23399999999999999
8290,hopeful,esperanzado,surprise,0.23399999999999999
8291,trophy,trofeo,surprise,0.23399999999999999
8292,holiness,santidad,surprise,0.23399999999999999
8293,chant,cantar,surprise,0.23399999999999999
8294,leave,salir,surprise,0.23399999999999999
8295,procession,procesiÃ³n,surprise,0.22699999999999998
8296,placard,cartel,surprise,0.22699999999999998
8297,deal,acuerdo,surprise,0.22699999999999998
8298,cherish,apreciar,surprise,0.21899999999999997
8299,good,bueno,surprise,0.21899999999999997
8300,shopping,compras,surprise,0.21899999999999997
8301,musical,musical,surprise,0.21899999999999997
8302,shell,cÃ¡scara,surprise,0.21100000000000002
8303,dawn,amanecer,surprise,0.21100000000000002
8304,simplify,simplificar,surprise,0.21100000000000002
8305,purity,pureza,surprise,0.203
8306,nullify,anular,surprise,0.203
8307,money,dinero,surprise,0.203
8308,sweet,dulce,surprise,0.203
8309,morals,moralidad,surprise,0.203
8310,synchronize,sincronizar,surprise,0.195
8311,preservative,preservativo,surprise,0.195
8312,humanitarian,humanitario,surprise,0.195
8313,unfulfilled,incumplido,surprise,0.195
8314,precious,precioso,surprise,0.195
8315,obliging,servicial,surprise,0.188
8316,singularly,particularmente,surprise,0.188
8317,foresee,prever,surprise,0.18
8318,pray,orar,surprise,0.18
8319,graduation,graduaciÃ³n,surprise,0.18
8320,lovely,encantador,surprise,0.18
8321,sun,sol,surprise,0.172
8322,art,art,surprise,0.172
8323,mouth,boca,surprise,0.172
8324,youth,juventud,surprise,0.172
8325,thirst,sed,surprise,0.172
8326,young,joven,surprise,0.16399999999999998
8327,goodness,bondad,surprise,0.16399999999999998
8328,overdue,atrasado,surprise,0.156
8329,visor,visera,surprise,0.156
8330,practiced,experto,surprise,0.156
8331,latent,latente,surprise,0.156
8332,loyal,leal,surprise,0.14800000000000002
8333,expect,esperar,surprise,0.14800000000000002
8334,destination,destino,surprise,0.14800000000000002
8335,wireless,inalÃ¡mbrico,surprise,0.14800000000000002
8336,quote,citar,surprise,0.141
8337,slush,fango,surprise,0.141
8338,infant,infantil,surprise,0.141
8339,cream,crema,surprise,0.141
8340,playground,patio de recreo,surprise,0.133
8341,organization,organizaciÃ³n,surprise,0.125
8342,teach,enseÃ±ar,surprise,0.125
8343,vote,votar,surprise,0.125
8344,smile,sonreÃ­r,surprise,0.11699999999999999
8345,weight,peso,surprise,0.11699999999999999
8346,dolphin,delfÃ­n,surprise,0.11699999999999999
8347,sisterhood,hermandad,surprise,0.109
8348,cable,cable,surprise,0.109
8349,sunny,soleado,surprise,0.102
8350,steady,estable,surprise,0.094
8351,leisure,ocio,surprise,0.086
8352,peaceful,pacÃ­fico,surprise,0.086
8353,spa,spa,surprise,0.086
8354,tree,Ã¡rbol,surprise,0.078
8355,picnic,picnic,surprise,0.078
8356,worm,gusano,surprise,0.055
8357,truthfulness,veracidad,trust,0.9059999999999999
8358,trusted,NO TRANSLATION,trust,0.883
8359,trustworthy,confiable,trust,0.867
8360,honest,honesto,trust,0.8440000000000001
8361,honesty,honestidad,trust,0.8440000000000001
8362,honor,honor,trust,0.8440000000000001
8363,truth,verdad,trust,0.8440000000000001
8364,truthful,veraz,trust,0.836
8365,trusting,confiando,trust,0.836
8366,brotherhood,fraternidad,trust,0.82
8367,entrust,confiar,trust,0.812
8368,committed,comprometido,trust,0.805
8369,integrity,integridad,trust,0.805
8370,loyalty,lealtad,trust,0.805
8371,honorable,honorable,trust,0.805
8372,credibility,credibilidad,trust,0.805
8373,trust,confianza,trust,0.805
8374,faithful,fiel,trust,0.797
8375,sincere,sincero,trust,0.797
8376,responsible,responsable,trust,0.789
8377,partnership,asociaciÃ³n,trust,0.789
8378,true,NO TRANSLATION,trust,0.789
8379,wisdom,sabidurÃ­a,trust,0.789
8380,oath,juramento,trust,0.7809999999999999
8381,verification,verificaciÃ³n,trust,0.7809999999999999
8382,vow,voto,trust,0.7809999999999999
8383,cooperative,cooperativa,trust,0.7809999999999999
8384,respectable,respetable,trust,0.773
8385,credible,creÃ­ble,trust,0.773
8386,hero,hÃ©roe,trust,0.773
8387,sisterhood,hermandad,trust,0.773
8388,promise,promesa,trust,0.773
8389,verified,verificado,trust,0.773
8390,qualified,calificado,trust,0.7659999999999999
8391,respected,respetado,trust,0.7659999999999999
8392,authentication,autenticaciÃ³n,trust,0.7659999999999999
8393,compassion,compasiÃ³n,trust,0.759
8394,reputable,acreditado,trust,0.758
8395,safekeeping,custodia,trust,0.758
8396,reliability,confiabilidad,trust,0.758
8397,moral,moral,trust,0.758
8398,love,amor,trust,0.758
8399,trusts,NO TRANSLATION,trust,0.758
8400,approval,aprobaciÃ³n,trust,0.758
8401,stable,estable,trust,0.75
8402,friend,amigo,trust,0.75
8403,genuine,autÃ©ntico,trust,0.75
8404,friendships,NO TRANSLATION,trust,0.75
8405,competence,competencia,trust,0.75
8406,loyal,leal,trust,0.75
8407,ally,aliado,trust,0.75
8408,safeguard,salvaguardia,trust,0.75
8409,companion,compaÃ±ero,trust,0.75
8410,advised,aconsejado,trust,0.75
8411,authentic,autÃ©ntico,trust,0.75
8412,respect,el respeto,trust,0.75
8413,accepting,NO TRANSLATION,trust,0.742
8414,freedom,libertad,trust,0.742
8415,proven,probado,trust,0.742
8416,respects,saludos,trust,0.742
8417,faith,fe,trust,0.742
8418,wholesome,saludable,trust,0.742
8419,heartfelt,sentido,trust,0.7340000000000001
8420,unification,unificaciÃ³n,trust,0.7340000000000001
8421,protecting,protector,trust,0.7340000000000001
8422,reassurance,seguridades,trust,0.7340000000000001
8423,admirable,admirable,trust,0.7340000000000001
8424,trustee,fideicomisario,trust,0.7340000000000001
8425,supporter,seguidor,trust,0.7340000000000001
8426,confirmation,confirmaciÃ³n,trust,0.7340000000000001
8427,respectful,respetuoso,trust,0.7340000000000001
8428,alliance,Alianza,trust,0.727
8429,equality,igualdad,trust,0.727
8430,friendship,amistad,trust,0.727
8431,agreement,acuerdo,trust,0.727
8432,fact,hecho,trust,0.727
8433,confident,confidente,trust,0.727
8434,confidentially,NO TRANSLATION,trust,0.727
8435,believing,creyendo,trust,0.727
8436,partners,NO TRANSLATION,trust,0.727
8437,excellence,excelencia,trust,0.727
8438,credential,credencial,trust,0.727
8439,closeness,cercanÃ­a,trust,0.7190000000000001
8440,authenticate,autenticar,trust,0.7190000000000001
8441,intelligence,inteligencia,trust,0.7190000000000001
8442,virtue,virtud,trust,0.7190000000000001
8443,honored,honrado,trust,0.7190000000000001
8444,virtuous,virtuoso,trust,0.7190000000000001
8445,kindred,parientes,trust,0.7190000000000001
8446,charitable,Caritativo,trust,0.711
8447,dedication,DedicaciÃ³n,trust,0.711
8448,guarantee,garantÃ­a,trust,0.711
8449,cooperation,cooperaciÃ³n,trust,0.711
8450,creditable,loable,trust,0.711
8451,consistency,consistencia,trust,0.711
8452,allegiance,lealtad,trust,0.711
8453,cooperating,cooperando,trust,0.711
8454,straightforward,sencillo,trust,0.711
8455,determination,determinaciÃ³n,trust,0.711
8456,justice,justicia,trust,0.711
8457,sanctuary,santuario,trust,0.703
8458,nurture,nutrir,trust,0.703
8459,innocent,inocente,trust,0.703
8460,admire,admirar,trust,0.703
8461,assurance,garantÃ­a,trust,0.703
8462,morality,moralidad,trust,0.703
8463,prepared,preparado,trust,0.703
8464,friendliness,amabilidad,trust,0.703
8465,reliable,de confianza,trust,0.703
8466,mentor,mentor,trust,0.703
8467,guardianship,tutela,trust,0.703
8468,fulfilled,cumplido,trust,0.703
8469,reverence,reverencia,trust,0.703
8470,proof,prueba,trust,0.703
8471,admiration,admiraciÃ³n,trust,0.703
8472,mother,madre,trust,0.703
8473,protected,protegido,trust,0.703
8474,motherhood,maternidad,trust,0.703
8475,marriage,matrimonio,trust,0.695
8476,skillful,hÃ¡bil,trust,0.695
8477,indestructible,indestructible,trust,0.695
8478,guardian,guardiÃ¡n,trust,0.695
8479,accountable,explicable,trust,0.695
8480,courage,valor,trust,0.695
8481,bodyguard,guardaespaldas,trust,0.695
8482,agreeable,agradable,trust,0.695
8483,scientist,cientÃ­fico,trust,0.695
8484,allied,aliado,trust,0.695
8485,compassionate,compasivo,trust,0.695
8486,humanitarian,humanitario,trust,0.695
8487,approving,aprobatorio,trust,0.695
8488,united,unido,trust,0.695
8489,pact,pacto,trust,0.695
8490,certified,certificado,trust,0.695
8491,morals,moralidad,trust,0.695
8492,esteem,estima,trust,0.688
8493,secure,seguro,trust,0.688
8494,perfection,perfecciÃ³n,trust,0.688
8495,guidance,direcciÃ³n,trust,0.688
8496,competent,competente,trust,0.688
8497,authenticity,autenticidad,trust,0.688
8498,valor,NO TRANSLATION,trust,0.688
8499,justifiable,justificable,trust,0.688
8500,humanity,humanidad,trust,0.688
8501,solidity,solidez,trust,0.688
8502,adviser,asesor,trust,0.688
8503,pledge,promesa,trust,0.688
8504,believed,creÃ­do,trust,0.688
8505,understanding,comprensiÃ³n,trust,0.688
8506,monogamy,monogamia,trust,0.688
8507,expertise,pericia,trust,0.68
8508,diplomatic,diplomÃ¡tico,trust,0.68
8509,confidential,confidencial,trust,0.68
8510,hope,esperanza,trust,0.68
8511,protector,protector,trust,0.68
8512,agreeing,aceptando,trust,0.68
8513,diligence,diligencia,trust,0.68
8514,official,oficial,trust,0.68
8515,affirm,afirmar,trust,0.68
8516,indivisible,indivisible,trust,0.68
8517,grandfather,abuelo,trust,0.68
8518,humble,humilde,trust,0.68
8519,strongest,NO TRANSLATION,trust,0.68
8520,advocacy,AbogacÃ­a,trust,0.68
8521,elders,ancianos,trust,0.68
8522,goodness,bondad,trust,0.68
8523,commendable,recomendable,trust,0.68
8524,inspire,inspirar,trust,0.68
8525,approve,aprobar,trust,0.68
8526,confide,confiar,trust,0.68
8527,professional,profesional,trust,0.68
8528,familiarity,familiaridad,trust,0.68
8529,leader,lÃ­der,trust,0.68
8530,confirmed,confirmado,trust,0.68
8531,acceptance,aceptaciÃ³n,trust,0.68
8532,benevolence,benevolencia,trust,0.672
8533,dignity,dignidad,trust,0.672
8534,harmoniously,armoniosamente,trust,0.672
8535,mastery,maestrÃ­a,trust,0.672
8536,unwavering,inquebrantable,trust,0.672
8537,accredited,autorizado,trust,0.672
8538,healing,curaciÃ³n,trust,0.672
8539,encyclopedia,enciclopedia,trust,0.672
8540,accepted,NO TRANSLATION,trust,0.672
8541,sanctify,santificar,trust,0.672
8542,cohesive,cohesivo,trust,0.672
8543,covenant,pacto,trust,0.672
8544,believes,NO TRANSLATION,trust,0.672
8545,faultless,impecable,trust,0.672
8546,safe,seguro,trust,0.672
8547,intelligent,inteligente,trust,0.672
8548,merit,mÃ©rito,trust,0.664
8549,impeccable,impecable,trust,0.664
8550,affirmatively,afirmativamente,trust,0.664
8551,spiritual,espiritual,trust,0.664
8552,advocate,abogado,trust,0.664
8553,team,equipo,trust,0.664
8554,heroic,heroico,trust,0.664
8555,communicate,comunicar,trust,0.664
8556,disciple,discÃ­pulo,trust,0.664
8557,expert,experto,trust,0.664
8558,proficient,competente,trust,0.664
8559,specialist,especialista,trust,0.664
8560,ambassador,embajador,trust,0.664
8561,accept,aceptar,trust,0.664
8562,attestation,atestaciÃ³n,trust,0.664
8563,supporting,secundario,trust,0.664
8564,reliance,dependencia,trust,0.664
8565,authority,autoridad,trust,0.664
8566,accountability,responsabilidad,trust,0.664
8567,guidebook,guÃ­a,trust,0.664
8568,fulfillment,cumplimiento,trust,0.664
8569,strengthening,fortalecimiento,trust,0.6609999999999999
8570,familiar,familiar,trust,0.6559999999999999
8571,facts,hechos,trust,0.6559999999999999
8572,achieve,lograr,trust,0.6559999999999999
8573,warranty,garantÃ­a,trust,0.6559999999999999
8574,structure,estructura,trust,0.6559999999999999
8575,steadfast,firme,trust,0.6559999999999999
8576,favorable,favorable,trust,0.6559999999999999
8577,counsel,consejo,trust,0.6559999999999999
8578,relationship,relaciÃ³n,trust,0.6559999999999999
8579,scientific,cientÃ­fico,trust,0.6559999999999999
8580,gentleman,hidalgo,trust,0.6559999999999999
8581,strength,fuerza,trust,0.6559999999999999
8582,elder,mayor,trust,0.6559999999999999
8583,supports,NO TRANSLATION,trust,0.6559999999999999
8584,holiness,santidad,trust,0.6559999999999999
8585,excellent,excelente,trust,0.6559999999999999
8586,proficiency,competencia,trust,0.6559999999999999
8587,constancy,constancia,trust,0.6559999999999999
8588,defended,defendido,trust,0.6559999999999999
8589,accepts,NO TRANSLATION,trust,0.648
8590,rely,confiar,trust,0.648
8591,heroism,heroÃ­smo,trust,0.648
8592,peaceful,pacÃ­fico,trust,0.648
8593,competency,competencia,trust,0.648
8594,assuredly,ciertamente,trust,0.648
8595,brother,hermano,trust,0.648
8596,counselor,consejero,trust,0.648
8597,successful,exitoso,trust,0.648
8598,unconditionally,NO TRANSLATION,trust,0.648
8599,protective,protector,trust,0.648
8600,saint,Smo,trust,0.648
8601,harmony,armonÃ­a,trust,0.648
8602,matrimony,matrimonio,trust,0.648
8603,noble,noble,trust,0.648
8604,inspiration,inspiraciÃ³n,trust,0.648
8605,academic,acadÃ©mico,trust,0.648
8606,assist,ayudar,trust,0.648
8607,agreed,convenido,trust,0.648
8608,uphold,defender,trust,0.648
8609,comrade,camarada,trust,0.648
8610,lovable,amable,trust,0.648
8611,advisable,aconsejable,trust,0.648
8612,solidarity,solidaridad,trust,0.648
8613,worthy,digno,trust,0.643
8614,durability,durabilidad,trust,0.6409999999999999
8615,coexist,coexistir,trust,0.6409999999999999
8616,assure,asegurar,trust,0.6409999999999999
8617,establish,establecer,trust,0.6409999999999999
8618,benefactor,benefactor,trust,0.6409999999999999
8619,relationships,NO TRANSLATION,trust,0.6409999999999999
8620,leading,lÃ­der,trust,0.6409999999999999
8621,loving,amoroso,trust,0.6409999999999999
8622,teacher,profesor,trust,0.6409999999999999
8623,judiciary,judicial,trust,0.6409999999999999
8624,conscientious,concienzudo,trust,0.6409999999999999
8625,confidence,confianza,trust,0.6409999999999999
8626,lawful,legal,trust,0.6409999999999999
8627,mamma,NO TRANSLATION,trust,0.6409999999999999
8628,ordained,ordenado,trust,0.6409999999999999
8629,champion,campeÃ³n,trust,0.6409999999999999
8630,unity,unidad,trust,0.6409999999999999
8631,legal,legal,trust,0.6409999999999999
8632,kind,tipo,trust,0.6409999999999999
8633,credence,crÃ©dito,trust,0.6409999999999999
8634,real,real,trust,0.6409999999999999
8635,doctor,doctor,trust,0.6409999999999999
8636,intimate,Ã­ntimo,trust,0.634
8637,hopeful,esperanzado,trust,0.633
8638,fortitude,fortaleza,trust,0.633
8639,physician,mÃ©dico,trust,0.633
8640,brotherly,fraternal,trust,0.633
8641,aspiration,aspiraciÃ³n,trust,0.633
8642,convincing,Convincente,trust,0.633
8643,sanctification,santificaciÃ³n,trust,0.633
8644,deepest,NO TRANSLATION,trust,0.633
8645,homage,homenaje,trust,0.633
8646,courageous,valiente,trust,0.633
8647,soundness,solvencia,trust,0.633
8648,legitimacy,legitimidad,trust,0.633
8649,endorse,endosar,trust,0.633
8650,fidelity,fidelidad,trust,0.633
8651,bless,bendecir,trust,0.633
8652,judicial,judicial,trust,0.633
8653,important,importante,trust,0.633
8654,saintly,santo,trust,0.633
8655,conscience,conciencia,trust,0.633
8656,therapeutic,terapÃ©utico,trust,0.633
8657,authorize,autorizar,trust,0.633
8658,devotional,piadoso,trust,0.633
8659,practiced,experto,trust,0.633
8660,backbone,columna vertebral,trust,0.633
8661,approved,aprobado,trust,0.633
8662,evident,evidente,trust,0.625
8663,encourage,alentar,trust,0.625
8664,caretaker,vigilante,trust,0.625
8665,regard,considerar,trust,0.625
8666,angel,Ã¡ngel,trust,0.625
8667,engaged,comprometido,trust,0.625
8668,blessing,bendiciÃ³n,trust,0.625
8669,professorship,cÃ¡tedra,trust,0.625
8670,majestic,majestuoso,trust,0.625
8671,communication,comunicaciÃ³n,trust,0.625
8672,purify,purificar,trust,0.625
8673,authorization,autorizaciÃ³n,trust,0.625
8674,wonderful,maravilloso,trust,0.625
8675,achievement,logro,trust,0.625
8676,fireman,bombero,trust,0.625
8677,certify,certificar,trust,0.625
8678,civilized,civilizado,trust,0.625
8679,profound,profundo,trust,0.625
8680,accurate,preciso,trust,0.625
8681,assured,seguro,trust,0.625
8682,positivity,positividad,trust,0.625
8683,beliefs,NO TRANSLATION,trust,0.625
8684,good,bueno,trust,0.617
8685,absolution,absoluciÃ³n,trust,0.617
8686,commend,elogiar,trust,0.617
8687,cherish,apreciar,trust,0.617
8688,fundamental,fundamental,trust,0.617
8689,advice,Consejo,trust,0.617
8690,objective,objetivo,trust,0.617
8691,optimism,optimismo,trust,0.617
8692,testament,testamento,trust,0.617
8693,qualities,calidades,trust,0.617
8694,haven,refugio,trust,0.617
8695,heroine,heroÃ­na,trust,0.617
8696,constantly,constantemente,trust,0.617
8697,appreciation,apreciaciÃ³n,trust,0.617
8698,triumphant,triunfante,trust,0.617
8699,accord,acuerdo,trust,0.617
8700,reassure,tranquilizar,trust,0.617
8701,truce,tregua,trust,0.617
8702,thoughtful,pensativo,trust,0.617
8703,teach,enseÃ±ar,trust,0.617
8704,god,Dios,trust,0.617
8705,corroborate,corroborar,trust,0.617
8706,believer,creyente,trust,0.617
8707,unimpeachable,intachable,trust,0.617
8708,surety,garantÃ­a,trust,0.617
8709,attentive,atento,trust,0.617
8710,gospel,evangelio,trust,0.617
8711,bedrock,base,trust,0.617
8712,approvement,AprobaciÃ³n,trust,0.617
8713,planning,planificaciÃ³n,trust,0.617
8714,rational,racional,trust,0.617
8715,passionate,apasionado,trust,0.617
8716,happy,contento,trust,0.609
8717,babysitter,niÃ±era,trust,0.609
8718,brilliant,brillante,trust,0.609
8719,praise,alabanza,trust,0.609
8720,definitive,definitivo,trust,0.609
8721,considerate,considerado,trust,0.609
8722,patron,patrÃ³n,trust,0.609
8723,scripture,Sagrada Escritura,trust,0.609
8724,heal,sanar,trust,0.609
8725,praiseworthy,loable,trust,0.609
8726,steward,mayordomo,trust,0.609
8727,awareness,conciencia,trust,0.609
8728,officer,oficial,trust,0.609
8729,purification,purificaciÃ³n,trust,0.609
8730,excel,sobresalir,trust,0.609
8731,civilization,civilizaciÃ³n,trust,0.609
8732,liking,gusto,trust,0.609
8733,comfort,comodidad,trust,0.609
8734,magnificence,magnificencia,trust,0.609
8735,notary,notario,trust,0.609
8736,progression,progresiÃ³n,trust,0.609
8737,mediator,mediador,trust,0.609
8738,blessings,bendiciones,trust,0.609
8739,vetted,NO TRANSLATION,trust,0.609
8740,recommend,recomendar,trust,0.609
8741,brave,valiente,trust,0.602
8742,experienced,experimentado,trust,0.602
8743,steady,estable,trust,0.602
8744,enlightenment,ilustraciÃ³n,trust,0.602
8745,brighten,aclarar,trust,0.602
8746,nun,NO TRANSLATION,trust,0.602
8747,fulfill,cumplir,trust,0.602
8748,witness,testigo,trust,0.602
8749,humility,humildad,trust,0.602
8750,sympathetic,simpÃ¡tico,trust,0.602
8751,helpful,servicial,trust,0.602
8752,symmetry,simetrÃ­a,trust,0.602
8753,unquestionable,incuestionable,trust,0.602
8754,peace,paz,trust,0.602
8755,transcendence,trascendencia,trust,0.602
8756,serenity,serenidad,trust,0.602
8757,embrace,abrazo,trust,0.602
8758,inspired,inspirado,trust,0.602
8759,mainstay,pilar,trust,0.602
8760,unconditional,incondicional,trust,0.602
8761,guarded,guardado,trust,0.602
8762,identify,identificar,trust,0.602
8763,marry,casar,trust,0.594
8764,grant,conceder,trust,0.594
8765,depend,depender,trust,0.594
8766,complimentary,Complementario,trust,0.594
8767,spouse,esposa,trust,0.594
8768,tranquility,tranquilidad,trust,0.594
8769,vigilant,vigilante,trust,0.594
8770,ministry,ministerio,trust,0.594
8771,fairly,bastante,trust,0.594
8772,philanthropic,filantrÃ³pico,trust,0.594
8773,openly,abiertamente,trust,0.594
8774,generous,generoso,trust,0.594
8775,strengthen,fortalecer,trust,0.594
8776,gratitude,gratitud,trust,0.594
8777,befriend,ofrecer amistad,trust,0.594
8778,substantiate,justificar,trust,0.594
8779,praised,alabado,trust,0.594
8780,admiral,almirante,trust,0.594
8781,regent,regente,trust,0.594
8782,sage,sabio,trust,0.594
8783,assessment,evaluaciÃ³n,trust,0.594
8784,enlighten,iluminar,trust,0.594
8785,eminence,eminencia,trust,0.594
8786,commendation,elogio,trust,0.594
8787,efficient,eficiente,trust,0.594
8788,nurse,enfermera,trust,0.594
8789,visionary,visionario,trust,0.594
8790,generosity,generosidad,trust,0.594
8791,vigilance,vigilancia,trust,0.594
8792,endowment,dotaciÃ³n,trust,0.594
8793,council,Consejo,trust,0.594
8794,sweetheart,novio,trust,0.589
8795,attest,dar fe,trust,0.586
8796,prestige,prestigio,trust,0.586
8797,serene,sereno,trust,0.586
8798,unfailing,indefectible,trust,0.586
8799,testimony,testimonio,trust,0.586
8800,checklist,lista de control,trust,0.586
8801,inheritance,herencia,trust,0.586
8802,monk,monje,trust,0.586
8803,godly,piadoso,trust,0.586
8804,compliance,conformidad,trust,0.586
8805,rooted,enraizado,trust,0.586
8806,constitutional,constitucional,trust,0.586
8807,conservation,conservaciÃ³n,trust,0.586
